date,Exxon Mobil,Procter & Gamble,Pfizer,Walmart ,Intel,30 Day T-Bill
2/29/2000,-0.092104867,-0.13048856,-0.109775476,-0.107305937,0.142438412,0.004295
3/31/2000,0.034854773,-0.35704124,0.138132289,0.157237858,0.167588502,0.004377
4/28/2000,-0.003207698,0.063185841,0.152136758,-0.019911505,-0.03884415,0.004595
5/31/2000,0.078069188,0.11297071,0.059999999,0.047404062,-0.016520454,0.004782
6/30/2000,-0.057764441,-0.13909775,0.077138849,-0.005431035,0.07218045,0.003744
7/31/2000,0.019108281,-0.000436681,-0.1015625,-0.046637744,-0.001402525,0.004772
8/31/2000,0.025812499,0.086813189,0.004985507,-0.136518776,0.121947564,0.005002
9/29/2000,0.091883615,0.083923154,0.039017342,0.015757576,-0.444908172,0.005093
10/31/2000,0.000701262,0.071455225,-0.038942978,-0.057142857,0.082706764,0.005217
11/30/2000,-0.00838122,0.048118986,0.028133141,0.150137737,-0.153722227,0.004966
12/29/2000,-0.012073863,0.0475793,0.038081806,0.019113772,-0.210180625,0.004909
1/31/2001,-0.032063246,-0.079649448,-0.018478228,0.069176458,0.230769232,0.005243
2/28/2001,-0.031610202,-0.018652512,-0.00088597,-0.118133791,-0.227500007,0.003653
3/30/2001,-0.000616941,-0.112056762,-0.089999981,0.009582748,-0.078774616,0.00432
4/30/2001,0.093827143,-0.035143759,0.05738702,0.024554489,0.174726829,0.003864
5/31/2001,0.006659159,0.069775164,-0.006928403,0.000193242,-0.125525713,0.003183
6/29/2001,-0.015549313,-0.006849294,-0.066215903,-0.05565219,0.082932241,0.002778
7/31/2001,-0.043846615,0.119122215,0.029213533,0.145491853,0.01914528,0.002999
8/31/2001,-0.033045903,0.044072162,-0.067928188,-0.140429378,-0.061388809,0.002996
9/28/2001,-0.01867995,-0.018341208,0.046724014,0.031633731,-0.268955618,0.00273
10/31/2001,0.001269016,0.018821238,0.044887859,0.038383868,0.194716215,0.002154
11/30/2001,-0.046134327,0.04987802,0.036276843,0.072957195,0.338247329,0.001749
12/31/2001,0.050802074,0.021559492,-0.079889238,0.0447869,-0.037048351,0.001484
1/31/2002,-0.006361323,0.037027717,0.045671262,0.042224158,0.114149444,0.00139
2/28/2002,0.063508324,0.038075425,-0.013918865,0.033844594,-0.184646159,0.001285
3/28/2002,0.061259143,0.062507316,-0.029785093,-0.010240269,0.065148883,0.001341
4/30/2002,-0.083504528,0.00610507,-0.085304558,-0.088743858,-0.05919103,0.001546
5/31/2002,-0.000248889,-0.007866154,-0.044566713,-0.031507377,-0.033904221,0.001442
6/28/2002,0.024793334,0.00542954,0.011560738,0.018207021,-0.338522822,0.001312
7/31/2002,-0.101661779,0.001119763,-0.075714327,-0.105980694,0.028461983,0.001507
8/30/2002,-0.029379696,-0.003820613,0.02658434,0.087433897,-0.111761615,0.001402
9/30/2002,-0.100141071,0.008234582,-0.122732803,-0.077879541,-0.166766629,0.001414
10/31/2002,0.055172421,-0.00581786,0.094762228,0.087530412,0.245500281,0.001334
11/29/2002,0.04070111,-0.044318806,-0.003462379,0.006535991,0.208092496,0.001166
12/31/2002,0.004022971,0.016680513,-0.030447224,-0.06150284,-0.25431034,0.001079
1/31/2003,-0.022610107,0.000465409,-0.001962679,-0.053652726,0.008349397,0.000934
2/28/2003,0.002928226,-0.043356307,-0.01778659,0.005439376,0.100636974,0.000871
3/31/2003,0.027336869,0.087832913,0.044936288,0.084477678,-0.056778651,0.00102
4/30/2003,0.007153076,0.01358782,-0.01315789,0.082452454,0.128378376,0.000939
5/30/2003,0.041193202,0.021925446,0.013658551,-0.065873563,0.134458289,0.000903
6/30/2003,-0.013461584,-0.028751899,0.100902677,0.021858916,-0.000480318,0.000984
7/31/2003,-0.009189585,-0.009587324,-0.023133261,0.041736569,0.196059585,0.000674
8/29/2003,0.066610418,-0.006600681,-0.098621115,0.058307964,0.149457648,0.000689
9/30/2003,-0.029177779,0.063352033,0.015374301,-0.05610951,-0.037425663,0.000865
10/31/2003,-0.000546356,0.063833237,0.040158041,0.057117321,0.197311059,0.0007
11/28/2003,-0.003553884,-0.02085668,0.067088582,-0.0561493,0.018512903,0.000725
12/31/2003,0.132596657,0.037822105,0.052427828,-0.044931706,-0.044424616,0.000831
1/30/2004,-0.005121929,0.016569931,0.036795899,0.015080099,-0.047737874,0.000696
2/27/2004,0.039960705,0.014147213,0.005187017,0.106035337,-0.041939702,0.000623
3/31/2004,-0.013753807,0.023119647,-0.043656267,0.004365299,-0.06849315,0.000844
4/30/2004,0.02308245,0.013062574,0.02025675,-0.045066152,-0.054044161,0.000795
5/28/2004,0.022796728,0.019574465,-0.006991,-0.020000009,0.111154288,0.000603
6/30/2004,0.026820805,0.009831177,-0.02999438,-0.053292684,-0.033274919,0.000817
7/30/2004,0.04255797,-0.037472393,-0.067677937,0.004738438,-0.116666712,0.000919
8/31/2004,0.001511863,0.073250234,0.02753439,-0.00396152,-0.125102475,0.001116
9/30/2004,0.048373178,-0.033053461,-0.063360818,0.010062704,-0.057773668,0.001185
10/29/2004,0.018415051,-0.049704336,-0.053921554,0.013533786,0.109671026,0.001129
11/30/2004,0.046728946,0.044939414,-0.034887746,-0.034495492,0.007187732,0.001541
12/31/2004,0.000195089,0.029917769,-0.03168891,0.017095625,0.045129593,0.001672
1/31/2005,0.006632855,-0.029048696,-0.101524718,-0.007951499,-0.040188055,0.001661
2/28/2005,0.232170612,-0.002630084,0.096026532,-0.015076353,0.072160311,0.001641
3/31/2005,-0.058600582,-0.001695237,-0.000760763,-0.026157722,-0.031679876,0.002123
4/29/2005,-0.043120801,0.02698116,0.034259595,-0.059269629,0.012483897,0.002072
5/31/2005,-0.009468666,0.01846722,0.033860859,0.005091221,0.149659798,0.002395
6/30/2005,0.022597872,-0.043517705,-0.011469523,0.02053782,-0.034866419,0.002263
7/29/2005,0.022272468,0.059905235,-0.03915881,0.023858873,0.04304377,0.002383
8/31/2005,0.024510665,-0.002696414,-0.031320773,-0.085916907,-0.049373623,0.00292
9/30/2005,0.060767934,0.071737558,-0.020015707,-0.025355859,-0.041601855,0.002848
10/31/2005,-0.116462097,-0.05364947,-0.129355207,0.079644039,-0.046653129,0.002728
11/30/2005,0.038831484,0.021432344,-0.016099311,0.026421474,0.138723418,0.003045
12/30/2005,-0.032052398,0.012065089,0.099999949,-0.033154901,-0.06446781,0.00316
1/31/2006,0.117144421,0.028161688,0.101200715,-0.014743561,-0.1484375,0.003488
2/28/2006,-0.048764959,0.011818348,0.029205617,-0.016265452,-0.026111446,0.003322
3/31/2006,0.025096878,-0.038378093,-0.048491806,0.04513891,-0.055339869,0.003642
4/28/2006,0.036477182,0.015443311,0.016452642,-0.046782449,0.026721505,0.003559
5/31/2006,-0.029327868,-0.06802953,-0.0564548,0.079669155,-0.093093053,0.004195
6/30/2006,0.00722375,0.024884764,-0.008030454,-0.005779207,0.054383989,0.00397
7/31/2006,0.104156472,0.016366947,0.107371137,-0.076188467,-0.052631579,0.003976
8/31/2006,0.003690586,0.101423502,0.069642156,0.008707893,0.092777759,0.004283
9/29/2006,-0.008423226,0.001292375,0.029027618,0.102862217,0.051098622,0.004047
10/31/2006,0.064381517,0.027750885,-0.060296226,-0.000811049,0.037433177,0.004076
11/30/2006,0.079949588,-0.009465192,0.040525336,-0.064529225,0.007263369,0.004243
12/29/2006,-0.002343449,0.023570564,-0.057839219,0.005368804,-0.053517196,0.004036
1/31/2007,-0.033015776,0.014159112,0.013127419,0.032698102,0.035061684,0.004328
2/28/2007,-0.028340057,-0.021273332,-0.037728686,0.013000687,-0.047113478,0.003837
3/30/2007,0.052594818,-0.005197698,0.012019277,-0.023597611,-0.036757372,0.004257
4/30/2007,0.052087482,0.025174187,0.047505893,0.020660222,0.12388923,0.004348
5/31/2007,0.052154209,-0.013198793,0.049886648,-0.002086805,0.036855776,0.004046
6/29/2007,0.008536722,-0.037136123,-0.069843583,0.010714331,0.070334017,0.003918
7/31/2007,0.014902242,0.016669422,-0.080563143,-0.044897106,-0.005050558,0.003962
8/31/2007,0.011159475,0.055771045,0.068906844,-0.045701843,0.094940692,0.004205
9/28/2007,0.079668656,0.077017285,-0.016505631,0.000458411,0.004271868,0.003347
10/31/2007,-0.006158165,-0.006681827,0.007368003,0.035738774,0.040216513,0.003212
11/30/2007,-0.026959389,0.064441942,-0.022754993,0.059500165,-0.026301105,0.003395
12/31/2007,0.050807521,-0.007837863,-0.043350197,-0.003131581,0.02223926,0.002921
1/31/2008,-0.077809803,-0.104195043,0.027716722,0.067536354,-0.208552122,0.00243
2/29/2008,0.011111118,0.011617275,-0.032534242,-0.022664594,-0.047516599,0.001325
3/31/2008,-0.027927827,0.058779079,-0.060592476,0.067100227,0.060596205,0.001869
4/30/2008,0.100378312,-0.037391134,-0.039178196,0.100607425,0.050991498,0.001025
5/30/2008,-0.042011362,-0.014914243,-0.021382397,-0.000043082,0.047619052,0.000946
6/30/2008,-0.007097847,-0.079333857,-0.097624034,-0.0266713,-0.07333912,0.00175
7/31/2008,-0.087370895,0.083374478,0.068689227,0.043060467,0.03305405,0.00144
8/29/2008,-0.000248641,0.065516084,0.040707044,0.011728092,0.036953595,0.001282
9/30/2008,-0.029371308,-0.001146542,-0.035060182,0.01388183,-0.181023225,0.00153
10/31/2008,-0.045583323,-0.068159007,-0.03958793,-0.068124861,-0.144100338,0.000792
11/28/2008,0.086751193,-0.002943949,-0.054206599,0.00125425,-0.130434781,0.000228
12/31/2008,-0.00399251,-0.039316222,0.077906191,0.007471372,0.062318813,0.000029
1/30/2009,-0.041964155,-0.111937881,-0.176736265,-0.159472033,-0.120054588,0.000023
2/27/2009,-0.106956087,-0.116146825,-0.133744821,0.044991571,-0.001550376,0.000147
3/31/2009,0.002945463,-0.022420553,0.106417499,0.063616909,0.179748818,0.000159
4/30/2009,-0.020998536,0.059248216,-0.019089591,-0.032629501,0.0499002,0.000125
5/29/2009,0.04649768,0.050566345,0.148952097,-0.007688489,0.005069742,0.000017
6/30/2009,0.008075057,-0.01617251,-0.012508201,-0.026135968,0.052798916,0.000075
7/31/2009,0.006865909,0.09491194,0.062000021,0.029727548,0.16314204,0.000119
8/31/2009,-0.011649352,-0.02522064,0.05838044,0.025310703,0.062857129,0.000116
9/30/2009,-0.007809123,0.070412077,-0.008982127,-0.03499113,-0.03690945,0.000079
10/30/2009,0.044599876,0.008977933,0.02900311,0.012018744,-0.023505319,0.00004
11/30/2009,0.05329987,0.074999973,0.07633584,0.098027356,0.012035592,0.000004
12/31/2009,-0.091647759,-0.027586166,0.001100741,-0.015169541,0.062499937,0.000062
1/29/2010,-0.055140078,0.022431109,0.025838334,-0.00037419,-0.049019609,0.000028
2/26/2010,0.015365508,0.028107222,-0.049839262,0.011978278,0.066366039,0.00001
3/31/2010,0.030461591,-0.000158001,-0.022792002,0.033891231,0.085728213,0.000068
4/30/2010,0.011794465,-0.009928886,-0.025072904,-0.035251781,0.024674706,0.000111
5/28/2010,-0.101372257,-0.017213637,-0.07834927,-0.051780351,-0.055275835,0.000112
6/30/2010,-0.056070119,-0.018169923,-0.063690044,-0.04924845,-0.091970086,0.000127
7/30/2010,0.045733321,0.027705908,0.051893391,0.064905323,0.059125941,0.000142
8/31/2010,-0.002178279,-0.024362355,0.07266666,-0.014602447,-0.134830073,0.000126
9/30/2010,0.045339204,0.005027703,0.079195492,0.067411274,0.086894974,0.000125
10/29/2010,0.076064035,0.068064004,0.014269123,0.012144949,0.044270754,0.000112
11/30/2010,0.052789889,-0.039326727,-0.053689443,-0.001476796,0.063092276,0.000114
12/31/2010,0.051178914,0.053381402,0.074233197,0.002634501,-0.006026167,0.00014
1/31/2011,0.103391647,-0.011164321,0.040548205,0.039681055,0.020446904,0.000066
2/28/2011,0.065567657,-0.001267255,0.066959411,-0.072944537,0.00890961,0.000122
3/31/2011,-0.016368544,-0.022997633,0.055613291,0.008368597,-0.060083795,0.000067
4/29/2011,0.045762584,0.062094208,0.0324963,0.056292035,0.147175387,0.000053
5/31/2011,-0.045919549,0.032357451,0.032427348,0.011004033,-0.019818548,0.000013
6/30/2011,-0.025038984,-0.051194035,-0.039627057,-0.037667543,-0.015548662,0.000035
7/29/2011,-0.019537926,-0.024461193,-0.065582514,-0.008091839,0.007671484,-0.000028
8/31/2011,-0.066424415,0.035615522,-0.003584654,0.016031105,-0.08911781,0.000083
9/30/2011,-0.0187787,-0.007851759,-0.068493113,-0.024252625,0.059860904,-0.000001
10/31/2011,0.075175539,0.021130126,0.089366511,0.092870899,0.150222734,0.000014
11/30/2011,0.036112256,0.009063885,0.052440263,0.03843442,0.023634838,0.000004
12/30/2011,0.053704619,0.033142317,0.078226194,0.020797908,-0.026495377,0
1/31/2012,-0.012034029,-0.047144331,-0.011090563,0.026773801,0.089484543,-0.000002
2/29/2012,0.038571797,0.07265231,-0.002570076,-0.037157737,0.025359541,0.000031
3/30/2012,0.002658998,-0.006063349,0.071952686,0.042611692,0.045944966,0.000046
4/30/2012,-0.004496795,-0.044755243,0.011260726,-0.037418313,0.009959121,0.000029
5/31/2012,-0.082696311,-0.021213049,-0.035371125,0.124045148,-0.08258497,0.000065
6/29/2012,0.088261515,-0.016696114,0.051668912,0.05925253,0.031346727,0.000022
7/31/2012,0.014958499,0.062889807,0.045217432,0.067555927,-0.035647236,0.000032
8/31/2012,0.01174444,0.041059829,0.001663881,-0.019246297,-0.025097309,0.00005
9/28/2012,0.047537155,0.032296445,0.041492026,0.016528988,-0.087595619,0.000067
10/31/2012,-0.003061769,0.006372509,0.000804847,0.016531078,-0.045243941,0.000037
11/30/2012,-0.026982548,0.008521143,0.014877346,-0.039989337,-0.085066974,0.000085
12/31/2012,-0.018039441,-0.02778179,0.002370083,-0.04710488,0.053922836,0.000103
1/31/2013,0.039514709,0.115363151,0.097319335,0.025208756,0.020368578,0.000022
2/28/2013,0.001667243,0.013571003,0.003299126,0.011865645,0.00308927,0.000054
3/28/2013,0.006253462,0.011551552,0.054439157,0.063859895,0.045737546,0.000041
4/30/2013,-0.012429284,0.004042292,0.007276475,0.038620863,0.096862912,0.000037
5/31/2013,0.023710568,-0.000130188,-0.055039566,-0.031008812,0.023173273,0.000012
6/28/2013,-0.001326437,0.002996297,0.028644903,-0.004676623,-0.002059355,0.000013
7/31/2013,0.037631452,0.050805368,0.052124217,0.046315003,-0.036937699,0.000009
8/30/2013,-0.063573293,-0.030012498,-0.03489567,-0.057608403,-0.048425093,0.000009
9/30/2013,-0.012849962,-0.029528862,0.018255984,0.013428277,0.042811647,0.000008
10/31/2013,0.041608576,0.076220453,0.068233214,0.037723105,0.06757994,0.000017
11/29/2013,0.050100431,0.042972151,0.041877143,0.055504914,-0.016550845,0.000032
12/31/2013,0.082584441,-0.033364967,-0.034667518,-0.022836683,0.088716432,0.000023
1/31/2014,-0.089327998,-0.051449463,-0.007508963,-0.050959487,-0.054517396,0.000012
2/28/2014,0.051432215,0.026624912,0.064802662,0.000267764,0.018133631,0.000045
3/31/2014,0.014646346,0.02466304,0.000311377,0.029585052,0.042568617,0.000028
4/30/2014,0.048423458,0.032178719,-0.026151877,0.042915069,0.033935126,0.000015
5/30/2014,-0.011620007,-0.021320436,-0.04443739,-0.030861905,0.032034438,0.000008
6/30/2014,0.001492107,-0.027231149,0.001687518,-0.022144027,0.13103953,0.00002
7/31/2014,-0.017282458,-0.007970437,-0.024258744,-0.019848114,0.096763745,0.000013
8/29/2014,0.0122296,0.07488361,0.024041763,0.032617532,0.037031539,0.000003
9/30/2014,-0.054393686,0.007580282,0.006124543,0.012847698,-0.002863645,0.000004
10/31/2014,0.028282786,0.049839966,0.012850898,-0.002615465,-0.023262532,0.000012
11/28/2014,-0.056664236,0.036209509,0.048747875,0.147764578,0.101881854,-0.000001
12/31/2014,0.021095604,0.007298419,0,-0.013479594,-0.025771787,0.000005
1/30/2015,-0.054407775,-0.067585856,0.003210285,-0.010479668,-0.089556351,0.000013
2/27/2015,0.020704675,0.009965551,0.107199989,-0.012355884,0.013619826,-0.000021
3/31/2015,-0.039981939,-0.037472043,0.013694675,-0.014178486,-0.059548859,-0.000008
4/30/2015,0.027882386,-0.021565784,-0.024719764,-0.051063791,0.040933762,0.000029
5/29/2015,-0.016481696,-0.014086313,0.032419678,-0.042152546,0.066052221,-0.000005
6/30/2015,-0.023474179,-0.001913529,-0.035107948,-0.044971004,-0.117382422,0.000004
7/31/2015,-0.047956705,-0.01121039,0.075454898,0.01480337,-0.048167028,-0.000037
8/31/2015,-0.040903941,-0.078617983,-0.09872435,-0.093914971,-0.005872188,0.000027
9/30/2015,-0.011828806,0.017970912,-0.025139706,0.001699258,0.056061614,-0.000006
10/30/2015,0.112844646,0.070932649,0.076727152,-0.117211521,0.123424061,-0.000027
11/30/2015,-0.004230048,-0.020162359,-0.02276757,0.027952453,0.033963375,0.00002
12/31/2015,-0.045432359,0.061063703,-0.014952752,0.050135948,-0.009203327,0.000103
1/29/2016,-0.001282854,0.037059546,-0.055452265,0.082544886,-0.09956459,0.000037
2/29/2016,0.038921043,-0.017137978,-0.017054763,-0.000301451,-0.037717611,0.000205
3/31/2016,0.042919461,0.025158757,-0.001011146,0.039945759,0.093274698,0.00019
4/29/2016,0.057542834,-0.018472783,0.103576243,-0.023653017,-0.063987568,0.000051
5/31/2016,0.015497682,0.011482753,0.070009224,0.065948792,0.051849388,0.000115
6/30/2016,0.053021807,0.04479266,0.014697358,0.031647328,0.03830323,0.000188
7/29/2016,-0.051098794,0.018772861,0.047713727,-0.000684681,0.062804922,0.000171
8/31/2016,-0.01191678,0.020095821,-0.04852264,-0.014115373,0.037005126,0.000165
9/30/2016,0.001606603,0.027946427,-0.026724147,0.009518481,0.051825039,0.000219
10/31/2016,-0.045371208,-0.025409438,-0.063773245,-0.029118219,-0.07629142,0.000168
11/30/2016,0.056769125,-0.050000045,0.023021139,0.005855523,0.002581068,0.000136
12/30/2016,0.033906061,0.019645922,0.010578723,-0.011500746,0.045244947,0.000239
1/31/2017,-0.070573926,0.049827505,-0.023091134,-0.03443294,0.015164026,0.000358
2/28/2017,-0.021695074,0.039611887,0.085408114,0.062780976,-0.009777267,0.000364
3/31/2017,0.008485028,-0.013396302,0.002637754,0.023403376,-0.00359119,0.000353
4/28/2017,-0.004389716,-0.020371694,-0.008477081,0.043007746,0.00221796,0.000537
5/31/2017,-0.00465403,0.008702559,-0.028006978,0.052274518,0.00643151,0.000614
6/30/2017,0.002857185,-0.010670846,0.028790155,-0.037150104,-0.065632761,0.000617
7/31/2017,-0.008547039,0.050024074,-0.012801438,0.056950286,0.051274434,0.000722
8/31/2017,-0.036731623,0.015965613,0.032569312,-0.017627181,-0.00359463,0.000827
9/29/2017,0.074020721,-0.013980636,0.052476496,0.000896627,0.085828409,0.000944
10/31/2017,0.016711332,-0.043420609,-0.017927153,0.117353447,0.19459033,0.00084
11/30/2017,0.008518325,0.042274747,0.043354161,0.11361821,-0.00829856,0.000826
12/29/2017,0.004202167,0.021002328,-0.001103064,0.020878294,0.029437995,0.000884
1/31/2018,0.043759011,-0.052790608,0.022639416,0.079493657,0.04289427,0.001121
2/28/2018,-0.123596847,-0.090572156,-0.010529145,-0.155628487,0.030120514,0.001073
3/29/2018,-0.014919425,0.00967909,-0.0225833,-0.005777146,0.056603789,0.000261
4/30/2018,0.042085502,-0.078491457,0.031558152,-0.005732293,-0.00883262,0.001433
5/31/2018,0.055434056,0.011473623,-0.009287088,-0.061044522,0.075164706,0.001401
6/29/2018,0.018340787,0.066830665,0.009741121,0.037678707,-0.099456549,0.001408
7/31/2018,-0.014746781,0.045313857,0.100606441,0.041798037,-0.032387864,0.001558
8/31/2018,-0.006379634,0.025593469,0.048334587,0.080129966,0.013097752,0.001575
9/28/2018,0.060496427,0.003375605,0.061416168,-0.020342134,-0.023539117,0.00149
10/31/2018,-0.062808707,0.074098244,-0.022918047,0.067830846,-0.008669905,0.00189
11/30/2018,0.008032124,0.065742016,0.08151412,-0.026226539,0.058233794,0.001795
12/31/2018,-0.142264113,-0.027404549,-0.055807874,-0.040757809,-0.04826609,0.00193
1/31/2019,0.07464432,0.057302035,-0.019244002,0.028770803,0.004048554,0.00192
2/28/2019,0.089656115,0.021561125,0.021201359,0.032975018,0.130623952,0.001809
3/29/2019,0.022396613,0.055809233,-0.020299822,-0.009394879,0.013972841,0.001935
4/30/2019,-0.006435696,0.030522827,-0.043795634,0.05444476,-0.049534447,0.002125
5/31/2019,-0.107623346,-0.033527419,0.031273082,-0.008459684,-0.130975708,0.001983
6/28/2019,0.082803458,0.065494098,0.043352582,0.089215249,0.086966351,0.001853
7/31/2019,-0.029622821,0.083318733,-0.103416428,-0.000995571,0.055984966,0.001783
8/30/2019,-0.067374893,0.018553054,-0.075437717,0.039952934,-0.055885252,0.001908
9/30/2019,0.03110393,0.034517124,0.010689201,0.038683686,0.086901478,0.001787
10/31/2019,-0.043053403,0.007042168,0.067909785,-0.011964932,0.097030856,0.001531
11/29/2019,0.021163203,-0.019677171,0.013291675,0.015606295,0.032460649,0.001197
12/31/2019,0.024218429,0.023267278,0.017133953,0.002351163,0.031007739,0.001431
